State Code	County Name	 County Population 	Clinton or Trump State	 Clinton 	 Trump 
AL	Autauga County	 55 347 	Trump	 5 908 	 18 110 
AL	Baldwin County	 203 709 	Trump	 18 409 	 72 780 
AL	Barbour County	 26 489 	Trump	 4 848 	 5 431 
AL	Bibb County	 22 583 	Trump	 1 874 	 6 733 
AL	Blount County	 57 673 	Trump	 2 150 	 22 808 
AL	Bullock County	 10 696 	Trump	 3 530 	 1 139 
AL	Butler County	 20 154 	Trump	 3 716 	 4 891 
AL	Calhoun County	 115 620 	Trump	 13 197 	 32 803 
AL	Chambers County	 34 123 	Trump	 5 763 	 7 803 
AL	Cherokee County	 25 859 	Trump	 1 524 	 8 809 
AL	Chilton County	 43 943 	Trump	 2 909 	 15 068 
AL	Choctaw County	 13 170 	Trump	 3 109 	 4 102 
AL	Clarke County	 24 675 	Trump	 5 712 	 7 109 
AL	Clay County	 13 555 	Trump	 1 234 	 5 230 
AL	Cleburne County	 15 018 	Trump	 684 	 5 738 
AL	Coffee County	 51 211 	Trump	 4 194 	 15 825 
AL	Colbert County	 54 354 	Trump	 7 296 	 16 718 
AL	Conecuh County	 12 672 	Trump	 3 069 	 3 413 
AL	Coosa County	 10 724 	Trump	 1 780 	 3 376 
AL	Covington County	 37 835 	Trump	 2 379 	 13 222 
AL	Crenshaw County	 13 963 	Trump	 1 663 	 4 511 
AL	Cullman County	 82 005 	Trump	 3 730 	 32 734 
AL	Dale County	 49 565 	Trump	 4 408 	 13 798 
AL	Dallas County	 41 131 	Trump	 12 826 	 5 784 
AL	DeKalb County	 71 130 	Trump	 3 682 	 21 779 
AL	Elmore County	 81 468 	Trump	 8 436 	 27 619 
AL	Escambia County	 37 789 	Trump	 4 698 	 10 282 
AL	Etowah County	 103 057 	Trump	 10 350 	 32 132 
AL	Fayette County	 16 759 	Trump	 1 358 	 6 705 
AL	Franklin County	 31 696 	Trump	 2 197 	 9 466 
AL	Geneva County	 26 777 	Trump	 1 522 	 9 967 
AL	Greene County	 8 479 	Trump	 4 006 	 838 
AL	Hale County	 15 068 	Trump	 4 772 	 3 172 
AL	Henry County	 17 221 	Trump	 2 286 	 5 623 
AL	Houston County	 104 173 	Trump	 10 547 	 30 567 
AL	Jackson County	 52 419 	Trump	 3 663 	 16 643 
AL	Jefferson County	 660 367 	Trump	 151 581 	 130 614 
AL	Lamar County	 13 886 	Trump	 1 035 	 5 819 
AL	Lauderdale County	 92 596 	Trump	 9 877 	 27 735 
AL	Lawrence County	 33 115 	Trump	 3 611 	 10 732 
AL	Lee County	 156 993 	Trump	 20 987 	 34 321 
AL	Limestone County	 91 663 	Trump	 9 340 	 28 824 
AL	Lowndes County	 10 458 	Trump	 4 882 	 1 751 
AL	Macon County	 19 105 	Trump	 7 237 	 1 394 
AL	Madison County	 353 089 	Trump	 62 435 	 89 199 
AL	Marengo County	 20 028 	Trump	 5 607 	 5 224 
AL	Marion County	 30 168 	Trump	 1 432 	 11 273 
AL	Marshall County	 94 725 	Trump	 4 913 	 29 217 
AL	Mobile County	 415 395 	Trump	 68 429 	 91 087 
AL	Monroe County	 21 673 	Trump	 4 310 	 5 771 
AL	Montgomery County	 226 519 	Trump	 58 669 	 33 928 
AL	Morgan County	 119 565 	Trump	 11 216 	 37 392 
AL	Perry County	 9 652 	Trump	 3 823 	 1 403 
AL	Pickens County	 20 864 	Trump	 3 972 	 5 454 
AL	Pike County	 33 046 	Trump	 5 039 	 7 681 
AL	Randolph County	 22 696 	Trump	 2 290 	 7 697 
AL	Russell County	 59 660 	Trump	 9 577 	 9 210 
AL	St. Clair County	 87 074 	Trump	 5 550 	 31 579 
AL	Shelby County	 208 713 	Trump	 22 927 	 72 846 
AL	Sumter County	 13 103 	Trump	 4 739 	 1 581 
AL	Talladega County	 80 862 	Trump	 12 108 	 20 596 
AL	Tallapoosa County	 40 844 	Trump	 5 271 	 12 967 
AL	Tuscaloosa County	 203 976 	Trump	 31 746 	 47 701 
AL	Walker County	 65 294 	Trump	 4 486 	 24 208 
AL	Washington County	 16 804 	Trump	 2 366 	 6 031 
AL	Wilcox County	 11 059 	Trump	 4 329 	 1 737 
AL	Winston County	 23 877 	Trump	 871 	 9 225 
AK	Alaska	 738 432 	Trump	 93 007 	 130 415 
AZ	Apache County	 71 474 	Trump	 12 196 	 5 315 
AZ	Cochise County	 126 427 	Trump	 15 291 	 25 036 
AZ	Coconino County	 139 097 	Trump	 25 308 	 16 573 
AZ	Gila County	 53 159 	Trump	 6 746 	 13 672 
AZ	Graham County	 37 666 	Trump	 3 301 	 8 025 
AZ	Greenlee County	 9 529 	Trump	 1 092 	 1 892 
AZ	La Paz County	 20 152 	Trump	 1 318 	 3 381 
AZ	Maricopa County	 4 167 947 	Trump	 549 040 	 590 465 
AZ	Mohave County	 204 737 	Trump	 16 485 	 54 656 
AZ	Navajo County	 108 277 	Trump	 15 362 	 18 165 
AZ	Pima County	 1 010 025 	Trump	 195 649 	 147 019 
AZ	Pinal County	 406 584 	Trump	 35 737 	 53 857 
AZ	Santa Cruz County	 46 461 	Trump	 10 684 	 3 650 
AZ	Yavapai County	 222 255 	Trump	 29 705 	 58 862 
AZ	Yuma County	 204 275 	Trump	 18 336 	 20 586 
AR	Arkansas County	 18 433 	Trump	 1 939 	 3 825 
AR	Ashley County	 20 838 	Trump	 2 408 	 5 338 
AR	Baxter County	 41 053 	Trump	 4 163 	 14 655 
AR	Benton County	 249 672 	Trump	 27 894 	 60 751 
AR	Boone County	 37 222 	Trump	 2 925 	 12 225 
AR	Bradley County	 11 094 	Trump	 1 317 	 2 163 
AR	Calhoun County	 5 229 	Trump	 636 	 1 554 
AR	Carroll County	 27 704 	Trump	 3 334 	 6 773 
AR	Chicot County	 11 027 	Trump	 2 350 	 1 716 
AR	Clark County	 22 633 	Trump	 3 606 	 4 398 
AR	Clay County	 15 109 	Trump	 1 999 	 3 779 
AR	Cleburne County	 25 467 	Trump	 2 101 	 9 454 
AR	Cleveland County	 8 311 	Trump	 723 	 2 460 
AR	Columbia County	 24 114 	Trump	 3 140 	 5 456 
AR	Conway County	 21 019 	Trump	 2 655 	 4 844 
AR	Craighead County	 104 354 	Trump	 10 474 	 22 798 
AR	Crawford County	 61 703 	Trump	 4 476 	 16 655 
AR	Crittenden County	 48 963 	Trump	 8 368 	 6 953 
AR	Cross County	 17 284 	Trump	 1 995 	 4 577 
AR	Dallas County	 7 604 	Trump	 1 165 	 1 507 
AR	Desha County	 11 965 	Trump	 2 227 	 1 915 
AR	Drew County	 18 778 	Trump	 2 364 	 3 967 
AR	Faulkner County	 121 552 	Trump	 14 525 	 29 170 
AR	Franklin County	 17 702 	Trump	 1 376 	 5 034 
AR	Fulton County	 12 204 	Trump	 1 067 	 3 470 
AR	Garland County	 97 177 	Trump	 12 283 	 26 053 
AR	Grant County	 18 102 	Trump	 1 407 	 5 160 
AR	Greene County	 44 196 	Trump	 3 056 	 10 698 
AR	Hempstead County	 22 084 	Trump	 2 371 	 4 391 
AR	Hot Spring County	 33 426 	Trump	 3 137 	 8 153 
AR	Howard County	 13 300 	Trump	 1 350 	 3 155 
AR	Independence County	 37 052 	Trump	 2 878 	 9 925 
AR	Izard County	 13 445 	Trump	 1 111 	 4 042 
AR	Jackson County	 17 338 	Trump	 1 583 	 3 262 
AR	Jefferson County	 71 565 	Trump	 15 721 	 9 231 
AR	Johnson County	 26 141 	Trump	 2 421 	 6 072 
AR	Lafayette County	 6 996 	Trump	 1 028 	 1 750 
AR	Lawrence County	 16 779 	Trump	 1 263 	 4 064 
AR	Lee County	 9 650 	Trump	 1 735 	 1 229 
AR	Lincoln County	 13 820 	Trump	 1 252 	 2 455 
AR	Little River County	 12 472 	Trump	 1 397 	 3 604 
AR	Logan County	 21 714 	Trump	 1 712 	 5 737 
AR	Lonoke County	 71 645 	Trump	 5 638 	 19 902 
AR	Madison County	 15 767 	Trump	 1 587 	 4 917 
AR	Marion County	 16 185 	Trump	 1 377 	 5 077 
AR	Miller County	 43 908 	Trump	 4 273 	 11 293 
AR	Mississippi County	 43 738 	Trump	 5 621 	 6 988 
AR	Monroe County	 7 399 	Trump	 1 298 	 1 400 
AR	Montgomery County	 8 970 	Trump	 735 	 2 573 
AR	Nevada County	 8 558 	Trump	 1 156 	 2 001 
AR	Newton County	 7 913 	Trump	 699 	 2 875 
AR	Ouachita County	 24 358 	Trump	 4 320 	 5 347 
AR	Perry County	 10 189 	Trump	 1 035 	 2 979 
AR	Phillips County	 19 513 	Trump	 4 292 	 2 443 
AR	Pike County	 10 824 	Trump	 684 	 3 150 
AR	Poinsett County	 24 040 	Trump	 1 878 	 3 149 
AR	Polk County	 20 216 	Trump	 1 210 	 6 606 
AR	Pope County	 63 390 	Trump	 4 818 	 15 694 
AR	Prairie County	 8 291 	Trump	 812 	 2 503 
AR	Pulaski County	 392 664 	Trump	 89 377 	 61 182 
AR	Randolph County	 17 469 	Trump	 1 425 	 4 508 
AR	St. Francis County	 26 589 	Trump	 4 031 	 3 195 
AR	Saline County	 117 460 	Trump	 13 247 	 35 852 
AR	Scott County	 10 513 	Trump	 507 	 2 378 
AR	Searcy County	 7 869 	Trump	 601 	 2 955 
AR	Sebastian County	 127 780 	Trump	 12 184 	 28 769 
AR	Sevier County	 17 290 	Trump	 1 075 	 3 281 
AR	Sharp County	 16 912 	Trump	 1 472 	 5 405 
AR	Stone County	 12 456 	Trump	 1 189 	 4 081 
AR	Union County	 40 144 	Trump	 5 667 	 10 201 
AR	Van Buren County	 16 771 	Trump	 1 547 	 5 382 
AR	Washington County	 225 477 	Trump	 32 296 	 40 418 
AR	White County	 79 161 	Trump	 5 157 	 21 038 
AR	Woodruff County	 6 741 	Trump	 1 117 	 1 344 
AR	Yell County	 21 713 	Trump	 1 472 	 4 600 
CA	Alameda County	 1 638 215 	Clinton	 486 351 	 91 189 
CA	Alpine County	 1 110 	Clinton	 318 	 211 
CA	Amador County	 37 001 	Clinton	 5 904 	 10 239 
CA	Butte County	 225 411 	Clinton	 38 676 	 42 193 
CA	Calaveras County	 44 828 	Clinton	 7 738 	 13 072 
CA	Colusa County	 21 482 	Clinton	 2 518 	 3 464 
CA	Contra Costa County	 1 126 745 	Clinton	 286 658 	 105 819 
CA	Del Norte County	 27 254 	Clinton	 3 485 	 5 134 
CA	El Dorado County	 184 452 	Clinton	 35 243 	 47 633 
CA	Fresno County	 974 861 	Clinton	 123 660 	 113 949 
CA	Glenn County	 28 017 	Clinton	 3 065 	 5 788 
CA	Humboldt County	 135 727 	Clinton	 19 596 	 10 883 
CA	Imperial County	 180 191 	Clinton	 23 887 	 9 318 
CA	Inyo County	 18 260 	Clinton	 3 155 	 4 248 
CA	Kern County	 882 176 	Clinton	 86 481 	 119 164 
CA	Kings County	 150 965 	Clinton	 12 902 	 17 446 
CA	Lake County	 64 591 	Clinton	 6 240 	 5 752 
CA	Lassen County	 31 345 	Clinton	 2 224 	 7 574 
CA	Los Angeles County	 10 170 292 	Clinton	 1 893 770 	 620 285 
CA	Madera County	 154 998 	Clinton	 13 283 	 19 221 
CA	Marin County	 261 221 	Clinton	 69 518 	 14 214 
CA	Mariposa County	 17 531 	Clinton	 3 122 	 5 185 
CA	Mendocino County	 87 649 	Clinton	 6 905 	 3 571 
CA	Merced County	 268 455 	Clinton	 21 856 	 18 486 
CA	Modoc County	 8 965 	Clinton	 798 	 2 413 
CA	Mono County	 13 909 	Clinton	 2 696 	 2 080 
CA	Monterey County	 433 898 	Clinton	 64 733 	 26 378 
CA	Napa County	 142 456 	Clinton	 26 161 	 11 946 
CA	Nevada County	 98 877 	Clinton	 16 199 	 14 686 
CA	Orange County	 3 169 776 	Clinton	 556 544 	 472 669 
CA	Placer County	 375 391 	Clinton	 61 969 	 78 977 
CA	Plumas County	 18 409 	Clinton	 3 224 	 5 079 
CA	Riverside County	 2 361 026 	Clinton	 300 686 	 279 072 
CA	Sacramento County	 1 501 335 	Clinton	 273 768 	 163 024 
CA	San Benito County	 58 792 	Clinton	 8 309 	 5 530 
CA	San Bernardino County	 2 128 133 	Clinton	 304 407 	 249 103 
CA	San Diego County	 3 299 521 	Clinton	 567 243 	 386 807 
CA	San Francisco County	 864 816 	Clinton	 312 443 	 34 493 
CA	San Joaquin County	 726 106 	Clinton	 71 349 	 56 194 
CA	San Luis Obispo County	 281 401 	Clinton	 61 021 	 50 755 
CA	San Mateo County	 765 135 	Clinton	 192 035 	 47 627 
CA	Santa Barbara County	 444 769 	Clinton	 100 120 	 53 740 
CA	Santa Clara County	 1 918 044 	Clinton	 483 472 	 137 452 
CA	Santa Cruz County	 274 146 	Clinton	 85 185 	 20 158 
CA	Shasta County	 179 533 	Clinton	 20 471 	 47 587 
CA	Sierra County	 2 967 	Clinton	 601 	 1 048 
CA	Siskiyou County	 43 554 	Clinton	 7 106 	 11 212 
CA	Solano County	 436 092 	Clinton	 94 622 	 48 712 
CA	Sonoma County	 502 146 	Clinton	 116 027 	 37 421 
CA	Stanislaus County	 538 388 	Clinton	 73 939 	 72 960 
CA	Sutter County	 96 463 	Clinton	 11 831 	 16 780 
CA	Tehama County	 63 308 	Clinton	 6 571 	 14 981 
CA	Trinity County	 13 069 	Clinton	 1 876 	 2 409 
CA	Tulare County	 459 863 	Clinton	 27 975 	 38 062 
CA	Tuolumne County	 53 709 	Clinton	 8 580 	 13 486 
CA	Ventura County	 850 536 	Clinton	 170 489 	 118 764 
CA	Yolo County	 213 016 	Clinton	 34 460 	 13 178 
CA	Yuba County	 74 492 	Clinton	 7 234 	 12 313 
CO	Adams County	 491 337 	Clinton	 86 471 	 73 807 
CO	Alamosa County	 16 496 	Clinton	 3 168 	 3 031 
CO	Arapahoe County	 631 096 	Clinton	 148 365 	 109 638 
CO	Archuleta County	 12 352 	Clinton	 2 489 	 4 234 
CO	Baca County	 3 615 	Clinton	 278 	 1 716 
CO	Bent County	 5 830 	Clinton	 581 	 1 166 
CO	Boulder County	 319 372 	Clinton	 124 715 	 38 766 
CO	Broomfield County	 65 065 	Clinton	 19 530 	 14 272 
CO	Chaffee County	 18 658 	Clinton	 4 773 	 5 283 
CO	Cheyenne County	 1 829 	Clinton	 127 	 905 
CO	Clear Creek County	 9 303 	Clinton	 2 585 	 2 426 
CO	Conejos County	 8 130 	Clinton	 1 753 	 1 885 
CO	Costilla County	 3 584 	Clinton	 1 109 	 581 
CO	Crowley County	 5 562 	Clinton	 336 	 1 069 
CO	Custer County	 4 445 	Clinton	 797 	 2 059 
CO	Delta County	 29 979 	Clinton	 4 048 	 11 584 
CO	Denver County	 682 545 	Clinton	 174 611 	 43 637 
CO	Dolores County	 1 978 	Clinton	 227 	 936 
CO	Douglas County	 322 387 	Clinton	 67 045 	 100 178 
CO	Eagle County	 53 605 	Clinton	 12 652 	 8 153 
CO	Elbert County	 24 735 	Clinton	 3 056 	 11 536 
CO	El Paso County	 674 471 	Clinton	 105 807 	 176 506 
CO	Fremont County	 46 692 	Clinton	 5 275 	 15 066 
CO	Garfield County	 58 095 	Clinton	 11 205 	 13 071 
CO	Gilpin County	 5 828 	Clinton	 1 634 	 1 564 
CO	Grand County	 14 615 	Clinton	 3 319 	 4 467 
CO	Gunnison County	 16 067 	Clinton	 5 068 	 3 250 
CO	Hinsdale County	 774 	Clinton	 197 	 339 
CO	Huerfano County	 6 492 	Clinton	 1 631 	 1 875 
CO	Jackson County	 1 356 	Clinton	 171 	 628 
CO	Jefferson County	 565 524 	Clinton	 151 885 	 130 233 
CO	Kiowa County	 1 423 	Clinton	 91 	 726 
CO	Kit Carson County	 7 758 	Clinton	 526 	 2 894 
CO	Lake County	 7 485 	Clinton	 1 600 	 1 264 
CO	La Plata County	 54 688 	Clinton	 15 300 	 12 471 
CO	Larimer County	 333 577 	Clinton	 92 170 	 82 624 
CO	Las Animas County	 14 058 	Clinton	 2 614 	 3 656 
CO	Lincoln County	 5 557 	Clinton	 399 	 1 873 
CO	Logan County	 22 036 	Clinton	 1 843 	 7 272 
CO	Mesa County	 148 513 	Clinton	 20 958 	 48 129 
CO	Mineral County	 726 	Clinton	 237 	 344 
CO	Moffat County	 12 937 	Clinton	 874 	 5 293 
CO	Montezuma County	 26 168 	Clinton	 3 920 	 7 771 
CO	Montrose County	 40 946 	Clinton	 5 438 	 14 303 
CO	Morgan County	 28 360 	Clinton	 3 128 	 8 104 
CO	Otero County	 18 343 	Clinton	 1 719 	 2 988 
CO	Ouray County	 4 691 	Clinton	 1 690 	 1 337 
CO	Park County	 16 510 	Clinton	 3 351 	 6 053 
CO	Phillips County	 4 349 	Clinton	 436 	 1 791 
CO	Pitkin County	 17 787 	Clinton	 7 239 	 2 522 
CO	Prowers County	 11 954 	Clinton	 1 173 	 3 508 
CO	Pueblo County	 163 591 	Clinton	 27 945 	 27 746 
CO	Rio Blanco County	 6 571 	Clinton	 433 	 2 782 
CO	Rio Grande County	 11 543 	Clinton	 1 985 	 3 060 
CO	Routt County	 24 130 	Clinton	 7 487 	 5 149 
CO	Saguache County	 6 251 	Clinton	 1 345 	 1 109 
CO	San Juan County	 701 	Clinton	 265 	 215 
CO	San Miguel County	 7 879 	Clinton	 2 960 	 1 030 
CO	Sedgwick County	 2 399 	Clinton	 267 	 1 015 
CO	Summit County	 30 257 	Clinton	 9 502 	 5 064 
CO	Teller County	 23 385 	Clinton	 3 547 	 9 580 
CO	Washington County	 4 864 	Clinton	 289 	 2 284 
CO	Weld County	 285 174 	Clinton	 45 869 	 75 882 
CO	Yuma County	 10 146 	Clinton	 701 	 3 755 
CT	Fairfield County	 948 053 	Clinton	 238 723 	 155 457 
CT	Hartford County	 895 841 	Clinton	 233 789 	 147 912 
CT	Litchfield County	 183 603 	Clinton	 39 836 	 53 376 
CT	Middlesex County	 164 063 	Clinton	 45 306 	 38 847 
CT	New Haven County	 859 470 	Clinton	 203 601 	 158 373 
CT	New London County	 271 863 	Clinton	 62 951 	 54 574 
CT	Tolland County	 151 420 	Clinton	 38 450 	 33 989 
CT	Windham County	 116 573 	Clinton	 21 776 	 25 738 
DE	Kent County	 173 533 	Clinton	 33 347 	 36 989 
DE	New Castle County	 556 779 	Clinton	 162 905 	 85 507 
DE	Sussex County	 215 622 	Clinton	 39 329 	 62 607 
DC	District of Columbia	 672 228 	Clinton	 260 223 	 11 553 
FL	Alachua County	 259 964 	Trump	 75 370 	 46 584 
FL	Baker County	 27 420 	Trump	 2 112 	 10 294 
FL	Bay County	 181 635 	Trump	 21 689 	 62 010 
FL	Bradford County	 26 928 	Trump	 2 924 	 8 913 
FL	Brevard County	 568 088 	Trump	 119 525 	 181 620 
FL	Broward County	 1 896 425 	Trump	 546 956 	 258 521 
FL	Calhoun County	 14 462 	Trump	 1 236 	 4 647 
FL	Charlotte County	 173 115 	Trump	 33 421 	 60 196 
FL	Citrus County	 141 058 	Trump	 22 765 	 54 377 
FL	Clay County	 203 967 	Trump	 27 768 	 74 898 
FL	Collier County	 357 305 	Trump	 60 941 	 105 297 
FL	Columbia County	 68 348 	Trump	 7 599 	 20 359 
FL	DeSoto County	 35 458 	Trump	 3 761 	 6 744 
FL	Dixie County	 16 203 	Trump	 1 270 	 5 822 
FL	Duval County	 913 010 	Trump	 203 627 	 210 061 
FL	Escambia County	 311 003 	Trump	 57 114 	 88 370 
FL	Flagler County	 105 392 	Trump	 21 985 	 33 804 
FL	Franklin County	 11 761 	Trump	 1 738 	 4 119 
FL	Gadsden County	 46 036 	Trump	 14 994 	 6 721 
FL	Gilchrist County	 17 199 	Trump	 1 457 	 6 740 
FL	Glades County	 13 670 	Trump	 1 271 	 2 996 
FL	Gulf County	 15 871 	Trump	 1 715 	 5 320 
FL	Hamilton County	 14 295 	Trump	 1 899 	 3 439 
FL	Hardee County	 27 502 	Trump	 2 147 	 5 238 
FL	Hendry County	 39 119 	Trump	 4 610 	 6 192 
FL	Hernando County	 178 439 	Trump	 31 818 	 59 029 
FL	Highlands County	 99 491 	Trump	 14 901 	 29 509 
FL	Hillsborough County	 1 349 050 	Trump	 306 422 	 265 928 
FL	Holmes County	 19 324 	Trump	 852 	 7 476 
FL	Indian River County	 147 919 	Trump	 28 997 	 48 564 
FL	Jackson County	 48 599 	Trump	 6 383 	 14 231 
FL	Jefferson County	 14 081 	Trump	 3 537 	 3 930 
FL	Lafayette County	 8 663 	Trump	 515 	 2 795 
FL	Lake County	 325 875 	Trump	 62 597 	 101 888 
FL	Lee County	 701 982 	Trump	 124 725 	 191 141 
FL	Leon County	 286 272 	Trump	 91 936 	 53 777 
FL	Levy County	 39 832 	Trump	 5 091 	 13 758 
FL	Liberty County	 8 331 	Trump	 651 	 2 542 
FL	Madison County	 18 408 	Trump	 3 526 	 4 849 
FL	Manatee County	 363 369 	Trump	 71 066 	 101 681 
FL	Marion County	 343 254 	Trump	 61 958 	 107 710 
FL	Martin County	 156 283 	Trump	 30 158 	 53 182 
FL	Miami-Dade County	 2 693 117 	Trump	 623 006 	 333 666 
FL	Monroe County	 77 482 	Trump	 18 949 	 21 885 
FL	Nassau County	 78 444 	Trump	 10 849 	 34 221 
FL	Okaloosa County	 198 664 	Trump	 23 711 	 71 788 
FL	Okeechobee County	 39 469 	Trump	 3 953 	 9 342 
FL	Orange County	 1 288 126 	Trump	 329 579 	 195 091 
FL	Osceola County	 323 993 	Trump	 85 287 	 50 252 
FL	Palm Beach County	 1 422 789 	Trump	 371 411 	 270 762 
FL	Pasco County	 497 909 	Trump	 89 998 	 141 943 
FL	Pinellas County	 949 827 	Trump	 233 327 	 238 746 
FL	Polk County	 650 092 	Trump	 117 182 	 157 216 
FL	Putnam County	 72 023 	Trump	 9 920 	 21 873 
FL	St. Johns County	 226 640 	Trump	 43 037 	 88 633 
FL	St. Lucie County	 298 563 	Trump	 66 812 	 70 248 
FL	Santa Rosa County	 167 040 	Trump	 18 398 	 65 126 
FL	Sarasota County	 405 549 	Trump	 97 676 	 124 098 
FL	Seminole County	 449 144 	Trump	 105 611 	 109 265 
FL	Sumter County	 118 891 	Trump	 22 631 	 52 722 
FL	Suwannee County	 43 760 	Trump	 3 955 	 14 281 
FL	Taylor County	 22 493 	Trump	 2 149 	 6 923 
FL	Union County	 15 234 	Trump	 1 014 	 4 567 
FL	Volusia County	 517 887 	Trump	 108 793 	 142 763 
FL	Wakulla County	 31 535 	Trump	 4 348 	 10 507 
FL	Walton County	 63 508 	Trump	 6 861 	 25 695 
FL	Washington County	 24 687 	Trump	 2 261 	 8 630 
GA	Appling County	 18 454 	Trump	 1 434 	 5 492 
GA	Atkinson County	 8 398 	Trump	 696 	 1 873 
GA	Bacon County	 11 299 	Trump	 607 	 3 356 
GA	Baker County	 3 180 	Trump	 650 	 775 
GA	Baldwin County	 45 459 	Trump	 7 965 	 7 691 
GA	Banks County	 18 495 	Trump	 684 	 6 130 
GA	Barrow County	 75 370 	Trump	 6 580 	 21 105 
GA	Bartow County	 102 747 	Trump	 8 204 	 29 879 
GA	Ben Hill County	 17 403 	Trump	 2 098 	 3 734 
GA	Berrien County	 18 963 	Trump	 1 041 	 5 408 
GA	Bibb County	 153 721 	Trump	 34 383 	 22 589 
GA	Bleckley County	 12 243 	Trump	 1 094 	 3 717 
GA	Brantley County	 18 455 	Trump	 619 	 5 561 
GA	Brooks County	 15 658 	Trump	 2 504 	 3 679 
GA	Bryan County	 35 137 	Trump	 4 010 	 10 513 
GA	Bulloch County	 72 651 	Trump	 8 812 	 14 476 
GA	Burke County	 22 745 	Trump	 4 730 	 4 491 
GA	Butts County	 23 593 	Trump	 2 566 	 6 717 
GA	Calhoun County	 6 479 	Trump	 1 178 	 829 
GA	Camden County	 52 102 	Trump	 5 914 	 12 287 
GA	Candler County	 10 886 	Trump	 1 023 	 2 661 
GA	Carroll County	 114 545 	Trump	 12 422 	 29 983 
GA	Catoosa County	 66 050 	Trump	 4 769 	 20 860 
GA	Charlton County	 12 965 	Trump	 1 004 	 2 950 
GA	Chatham County	 286 956 	Trump	 58 998 	 43 649 
GA	Chattahoochee County	 11 368 	Trump	 593 	 746 
GA	Chattooga County	 24 922 	Trump	 1 612 	 6 457 
GA	Cherokee County	 235 900 	Trump	 25 203 	 80 611 
GA	Clarke County	 123 912 	Trump	 29 514 	 12 691 
GA	Clay County	 3 141 	Trump	 697 	 566 
GA	Clayton County	 273 955 	Trump	 75 908 	 11 740 
GA	Clinch County	 6 893 	Trump	 685 	 1 724 
GA	Cobb County	 741 334 	Trump	 159 416 	 152 602 
GA	Coffee County	 43 108 	Trump	 4 090 	 9 575 
GA	Colquitt County	 45 844 	Trump	 3 460 	 9 892 
GA	Columbia County	 144 052 	Trump	 18 863 	 43 060 
GA	Cook County	 17 124 	Trump	 1 752 	 4 175 
GA	Coweta County	 138 427 	Trump	 16 572 	 42 513 
GA	Crawford County	 12 388 	Trump	 1 419 	 3 632 
GA	Crisp County	 22 881 	Trump	 2 835 	 4 539 
GA	Dade County	 16 264 	Trump	 965 	 5 047 
GA	Dawson County	 23 312 	Trump	 1 444 	 9 880 
GA	Decatur County	 27 174 	Trump	 4 104 	 6 009 
GA	DeKalb County	 734 871 	Trump	 239 131 	 47 531 
GA	Dodge County	 20 882 	Trump	 1 836 	 5 021 
GA	Dooly County	 14 035 	Trump	 1 860 	 1 941 
GA	Dougherty County	 91 332 	Trump	 23 224 	 10 227 
GA	Douglas County	 140 733 	Trump	 30 971 	 24 803 
GA	Early County	 10 575 	Trump	 2 165 	 2 552 
GA	Echols County	 4 040 	Trump	 156 	 1 006 
GA	Effingham County	 57 106 	Trump	 4 851 	 17 865 
GA	Elbert County	 19 364 	Trump	 2 507 	 5 269 
GA	Emanuel County	 22 708 	Trump	 2 433 	 5 330 
GA	Evans County	 10 787 	Trump	 1 130 	 2 404 
GA	Fannin County	 24 303 	Trump	 1 920 	 9 622 
GA	Fayette County	 110 714 	Trump	 23 255 	 35 034 
GA	Floyd County	 96 504 	Trump	 9 127 	 24 045 
GA	Forsyth County	 212 438 	Trump	 23 427 	 69 801 
GA	Franklin County	 22 311 	Trump	 1 243 	 7 054 
GA	Fulton County	 1 010 562 	Trump	 281 875 	 110 372 
GA	Gilmer County	 29 400 	Trump	 1 955 	 10 465 
GA	Glascock County	 3 065 	Trump	 138 	 1 235 
GA	Glynn County	 83 579 	Trump	 11 738 	 21 482 
GA	Gordon County	 56 574 	Trump	 3 176 	 15 171 
GA	Grady County	 25 205 	Trump	 3 005 	 6 047 
GA	Greene County	 16 710 	Trump	 3 194 	 5 488 
GA	Gwinnett County	 895 823 	Trump	 165 063 	 146 463 
GA	Habersham County	 43 996 	Trump	 2 483 	 13 184 
GA	Hall County	 193 535 	Trump	 16 153 	 51 681 
GA	Hancock County	 8 551 	Trump	 2 695 	 841 
GA	Haralson County	 28 854 	Trump	 1 474 	 9 579 
GA	Harris County	 33 381 	Trump	 4 082 	 11 931 
GA	Hart County	 25 534 	Trump	 2 583 	 7 285 
GA	Heard County	 11 539 	Trump	 743 	 3 370 
GA	Henry County	 217 739 	Trump	 49 902 	 45 641 
GA	Houston County	 150 033 	Trump	 22 460 	 35 351 
GA	Irwin County	 9 245 	Trump	 890 	 2 711 
GA	Jackson County	 63 360 	Trump	 4 469 	 21 754 
GA	Jasper County	 13 635 	Trump	 1 544 	 4 353 
GA	Jeff Davis County	 14 920 	Trump	 901 	 4 102 
GA	Jefferson County	 16 106 	Trump	 3 809 	 3 057 
GA	Jenkins County	 8 957 	Trump	 1 108 	 1 892 
GA	Johnson County	 9 656 	Trump	 1 136 	 2 519 
GA	Jones County	 28 494 	Trump	 3 960 	 8 304 
GA	Lamar County	 18 201 	Trump	 2 267 	 5 183 
GA	Lanier County	 10 312 	Trump	 805 	 1 984 
GA	Laurens County	 47 731 	Trump	 6 737 	 12 401 
GA	Lee County	 29 202 	Trump	 3 166 	 10 641 
